dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1452384000,2016-01-10 00:00:00 +0000 UTC,5368361,,,,286.65,280.37,289.15,1022,,,82,4,130,1.02,,,,,,,,90,701,Mist,mist,50n
1452391200,2016-01-10 02:00:00 +0000 UTC,5368361,,,,285.58,279.82,288.15,1022,,,82,4,190,,,,,,,,,90,500,Rain,light rain,10n
1452391200,2016-01-10 02:00:00 +0000 UTC,5368361,,,,285.58,279.82,288.15,1022,,,82,4,190,,,,,,,,,90,701,Mist,mist,50n
1452398400,2016-01-10 04:00:00 +0000 UTC,5368361,,,,284.73,279.26,287.15,1023,,,76,0,171,,,,,,,,,90,804,Clouds,overcast clouds,04n
1452405600,2016-01-10 06:00:00 +0000 UTC,5368361,,,,284.29,278.71,287.15,1022,,,76,0,76,,,,,,,,,90,804,Clouds,overcast clouds,04n
1452412800,2016-01-10 08:00:00 +0000 UTC,5368361,,,,284.45,280.15,287.04,1022,,,76,1,50,,,,,,,,,90,804,Clouds,overcast clouds,04n
1452420000,2016-01-10 10:00:00 +0000 UTC,5368361,,,,284.35,278.15,287.04,1022,,,76,0,63,,,,,,,,,90,804,Clouds,overcast clouds,04n
1452427200,2016-01-10 12:00:00 +0000 UTC,5368361,,,,283.71,278.15,285.15,1021,,,87,1,40,,,,,,,,,75,701,Mist,mist,50n
1452427200,2016-01-10 12:00:00 +0000 UTC,5368361,,,,283.71,278.15,285.15,1021,,,87,1,40,,,,,,,,,75,300,Drizzle,light intensity drizzle,09n
1452427200,2016-01-10 12:00:00 +0000 UTC,5368361,,,,283.71,278.15,285.15,1021,,,87,1,40,,,,,,,,,75,500,Rain,light rain,10n
1452434400,2016-01-10 14:00:00 +0000 UTC,5368361,,,,283.72,280.15,285.15,1020,,,87,1,33,,,,,,,,,40,701,Mist,mist,50n
1452438000,2016-01-10 15:00:00 +0000 UTC,5368361,,,,283.18,279.15,284.15,1022,,,81,1,33,,,,,,,,,75,701,Mist,mist,50d
1452441600,2016-01-10 16:00:00 +0000 UTC,5368361,,,,283.37,279.15,285.15,1022,,,87,1,10,,,,,,,,,90,701,Mist,mist,50d
1452445200,2016-01-10 17:00:00 +0000 UTC,5368361,,,,284.63,281.15,286.15,1023,,,76,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1452448800,2016-01-10 18:00:00 +0000 UTC,5368361,,,,285.98,283.15,287.15,1023,,,67,2,0,,,,,,,,,90,804,Clouds,overcast clouds,04d
1452452400,2016-01-10 19:00:00 +0000 UTC,5368361,,,,287.11,284.15,289.15,1022,,,63,1,360,,,,,,,,,75,803,Clouds,broken clouds,04d
1452459600,2016-01-10 21:00:00 +0000 UTC,5368361,,,,287.52,283.15,289.15,1022,,,62,1,120,,,,,,,,,1,800,Clear,sky is clear,01d
1452466800,2016-01-10 23:00:00 +0000 UTC,5368361,,,,288.38,284.15,289.15,1020,,,59,2,180,,,,,,,,,20,801,Clouds,few clouds,02d
1452474000,2016-01-11 01:00:00 +0000 UTC,5368361,,,,287.5,284.15,289.15,1022,,,62,3,210,,,,,,,,,75,803,Clouds,broken clouds,04n
1452481200,2016-01-11 03:00:00 +0000 UTC,5368361,,,,286.19,280.15,288.15,1022,,,71,2,270,,,,,,,,,75,803,Clouds,broken clouds,04n
1452488400,2016-01-11 05:00:00 +0000 UTC,5368361,,,,286.1,282.45,288.15,1023,,,76,0,26,,,,,,,,,75,803,Clouds,broken clouds,04n
1452492000,2016-01-11 06:00:00 +0000 UTC,5368361,,,,285.69,281.65,287.15,1023,,,82,0,26,,,,,,,,,75,803,Clouds,broken clouds,04n
1452495600,2016-01-11 07:00:00 +0000 UTC,5368361,,,,285.52,284.15,287.15,1023,,,82,1,20,,,,,,,,,1,800,Clear,sky is clear,01n
1452502800,2016-01-11 09:00:00 +0000 UTC,5368361,,,,284.73,277.15,286.15,1023,,,82,1,20,,,,,,,,,1,701,Mist,mist,50n
1452506400,2016-01-11 10:00:00 +0000 UTC,5368361,,,,284.75,283.15,286.15,1024,,,81,1,15,,,,,,,,,1,721,Haze,haze,50n
1452506400,2016-01-11 10:00:00 +0000 UTC,5368361,,,,284.75,283.15,286.15,1024,,,81,1,15,,,,,,,,,1,701,Mist,mist,50n
1452513600,2016-01-11 12:00:00 +0000 UTC,5368361,,,,284.04,283.15,286.15,1024,,,87,1,15,,,,,,,,,1,701,Mist,mist,50n
1452513600,2016-01-11 12:00:00 +0000 UTC,5368361,,,,284.04,283.15,286.15,1024,,,87,1,15,,,,,,,,,1,721,Haze,haze,50n
1452520800,2016-01-11 14:00:00 +0000 UTC,5368361,,,,282.16,276.15,285.15,1024,,,87,1,13,,,,,,,,,1,701,Mist,mist,50n
1452520800,2016-01-11 14:00:00 +0000 UTC,5368361,,,,282.16,276.15,285.15,1024,,,87,1,13,,,,,,,,,1,721,Haze,haze,50n
1452528000,2016-01-11 16:00:00 +0000 UTC,5368361,,,,281.61,276.15,285.35,1025,,,71,1,13,,,,,,,,,1,721,Haze,haze,50d
1452531600,2016-01-11 17:00:00 +0000 UTC,5368361,,,,286.33,284.15,289.95,1026,,,66,1,17,,,,,,,,,1,721,Haze,haze,50d
1452538800,2016-01-11 19:00:00 +0000 UTC,5368361,,,,288.62,286.15,291.85,1026,,,51,1,17,,,,,,,,,1,800,Clear,sky is clear,01d
1452546000,2016-01-11 21:00:00 +0000 UTC,5368361,,,,290.73,288.15,295.15,1025,,,39,0,51,,,,,,,,,1,800,Clear,sky is clear,01d
1452553200,2016-01-11 23:00:00 +0000 UTC,5368361,,,,290.13,284.15,292.15,1023,,,36,4,250,,,,,,,,,1,800,Clear,sky is clear,01d
1452560400,2016-01-12 01:00:00 +0000 UTC,5368361,,,,289.26,283.15,291.15,1023,,,39,3,250,,,,,,,,,1,800,Clear,sky is clear,01n
1452567600,2016-01-12 03:00:00 +0000 UTC,5368361,,,,286.83,282.35,289.15,1025,,,54,0,15,,,,,,,,,1,800,Clear,sky is clear,01n
1452574800,2016-01-12 05:00:00 +0000 UTC,5368361,,,,285.26,280.85,287.15,1024,,,62,1,13,,,,,,,,,1,800,Clear,sky is clear,01n
1452578400,2016-01-12 06:00:00 +0000 UTC,5368361,,,,282.99,275.15,287.15,1025,,,71,1,13,,,,,,,,,1,800,Clear,sky is clear,01n
1452582000,2016-01-12 07:00:00 +0000 UTC,5368361,,,,282.58,276.15,286.15,1025,,,76,1,7,,,,,,,,,1,800,Clear,sky is clear,01n
1452589200,2016-01-12 09:00:00 +0000 UTC,5368361,,,,282.55,279.15,285.15,1024,,,76,1,7,,,,,,,,,1,800,Clear,sky is clear,01n
1452592800,2016-01-12 10:00:00 +0000 UTC,5368361,,,,280.96,276.15,285.15,1024,,,57,0,14,,,,,,,,,1,800,Clear,sky is clear,01n
1452596400,2016-01-12 11:00:00 +0000 UTC,5368361,,,,280.35,276.15,284.85,1024,,,61,0,14,,,,,,,,,1,800,Clear,sky is clear,01n
1452600000,2016-01-12 12:00:00 +0000 UTC,5368361,,,,279.7,276.15,283.15,1023,,,61,0,14,,,,,,,,,1,800,Clear,sky is clear,01n
1452607200,2016-01-12 14:00:00 +0000 UTC,5368361,,,,279.41,275.15,282.15,1023,,,45,1,360,,,,,,,,,1,800,Clear,sky is clear,01n
1452614400,2016-01-12 16:00:00 +0000 UTC,5368361,,,,279.47,276.15,283.15,1024,,,49,1,12,,,,,,,,,1,800,Clear,sky is clear,01d
1452618000,2016-01-12 17:00:00 +0000 UTC,5368361,,,,283.77,279.15,286.15,1024,,,32,1,22,,,,,,,,,1,800,Clear,sky is clear,01d
1452625200,2016-01-12 19:00:00 +0000 UTC,5368361,,,,287.3,280.15,292.85,1024,,,25,1,0,,,,,,,,,1,800,Clear,sky is clear,01d
1452632400,2016-01-12 21:00:00 +0000 UTC,5368361,,,,291.82,288.15,295.65,1021,,,17,1,357,,,,,,,,,1,800,Clear,sky is clear,01d
1452639600,2016-01-12 23:00:00 +0000 UTC,5368361,,,,292.67,290.15,295.15,1021,,,39,5,250,,,,,,,,,1,800,Clear,sky is clear,01d
1452646800,2016-01-13 01:00:00 +0000 UTC,5368361,,,,290.52,285.15,293.15,1020,,,39,2,280,,,,,,,,,1,800,Clear,sky is clear,01n
1452654000,2016-01-13 03:00:00 +0000 UTC,5368361,,,,286.7,281.15,289.15,1021,,,58,3,250,,,,,,,,,1,800,Clear,sky is clear,01n
1452661200,2016-01-13 05:00:00 +0000 UTC,5368361,,,,284.32,280.15,287.15,1022,,,71,1,33,,,,,,,,,1,800,Clear,sky is clear,01n
1452664800,2016-01-13 06:00:00 +0000 UTC,5368361,,,,283.11,280.15,285.15,1022,,,76,1,33,,,,,,,,,1,800,Clear,sky is clear,01n
1452672000,2016-01-13 08:00:00 +0000 UTC,5368361,,,,282.54,279.25,285.15,1022,,,76,1,28,,,,,,,,,1,800,Clear,sky is clear,01n
1452679200,2016-01-13 10:00:00 +0000 UTC,5368361,,,,281.19,278.15,285.15,1021,,,76,1,28,,,,,,,,,1,800,Clear,sky is clear,01n
1452686400,2016-01-13 12:00:00 +0000 UTC,5368361,,,,279.58,276.15,282.15,1020,,,61,1,0,,,,,,,,,1,701,Mist,mist,50n
1452693600,2016-01-13 14:00:00 +0000 UTC,5368361,,,,277.25,277.25,277.25,968,,,85,1,35,,,,,,,,,88,804,Clouds,overcast clouds,04n
1452700800,2016-01-13 16:00:00 +0000 UTC,5368361,,,,279.61,275.15,283.15,1022,,,65,1,35,,,,,,,,,1,800,Clear,sky is clear,01d
1452708000,2016-01-13 18:00:00 +0000 UTC,5368361,,,,282.68,280.15,285.15,1023,,,57,0,45,,,,,,,,,1,800,Clear,sky is clear,01d
1452715200,2016-01-13 20:00:00 +0000 UTC,5368361,,,,287.19,284.15,290.15,1022,,,41,1,212,,,,,,,,,1,800,Clear,sky is clear,01d
1452722400,2016-01-13 22:00:00 +0000 UTC,5368361,,,,290.27,288.15,292.15,1020,,,55,3,280,,,,,,,,,1,800,Clear,sky is clear,01d
1452729600,2016-01-14 00:00:00 +0000 UTC,5368361,,,,290.34,289.15,292.15,1019,,,82,6,240,,,,,,,,,75,803,Clouds,broken clouds,04n
1452736800,2016-01-14 02:00:00 +0000 UTC,5368361,,,,288.34,285.15,290.15,1020,,,87,0,182,,,,,,,,,90,804,Clouds,overcast clouds,04n
1452744000,2016-01-14 04:00:00 +0000 UTC,5368361,,,,286.32,283.15,289.15,1019,,,87,0,182,,,,,,,,,75,803,Clouds,broken clouds,04n
1452751200,2016-01-14 06:00:00 +0000 UTC,5368361,,,,284.79,279.15,288.15,1019,,,93,0,68,,,,,,,,,75,701,Mist,mist,50n
1452758400,2016-01-14 08:00:00 +0000 UTC,5368361,,,,285.31,282.15,287.15,1019,,,87,1,100,,,,,,,,,90,701,Mist,mist,50n
1452765600,2016-01-14 10:00:00 +0000 UTC,5368361,,,,284.3,281.15,287.15,1019,,,93,2,90,,,,,,,,,75,701,Mist,mist,50n
1452765600,2016-01-14 10:00:00 +0000 UTC,5368361,,,,284.3,281.15,287.15,1019,,,93,2,90,,,,,,,,,75,721,Haze,haze,50n
1452772800,2016-01-14 12:00:00 +0000 UTC,5368361,,,,283.23,280.15,286.15,1019,,,93,1,42,,,,,,,,,75,701,Mist,mist,50n
1452772800,2016-01-14 12:00:00 +0000 UTC,5368361,,,,283.23,280.15,286.15,1019,,,93,1,42,,,,,,,,,75,721,Haze,haze,50n
1452780000,2016-01-14 14:00:00 +0000 UTC,5368361,,,,282.69,279.15,285.15,1019,,,87,1,32,,,,,,,,,40,701,Mist,mist,50n
1452780000,2016-01-14 14:00:00 +0000 UTC,5368361,,,,282.69,279.15,285.15,1019,,,87,1,32,,,,,,,,,40,741,Fog,fog,50n
1452780000,2016-01-14 14:00:00 +0000 UTC,5368361,,,,282.69,279.15,285.15,1019,,,87,1,32,,,,,,,,,40,721,Haze,haze,50n
1452787200,2016-01-14 16:00:00 +0000 UTC,5368361,,,,282.63,278.15,284.15,1020,,,93,2,270,,,,,,,,,90,701,Mist,mist,50d
1452787200,2016-01-14 16:00:00 +0000 UTC,5368361,,,,282.63,278.15,284.15,1020,,,93,2,270,,,,,,,,,90,741,Fog,fog,50d
1452787200,2016-01-14 16:00:00 +0000 UTC,5368361,,,,282.63,278.15,284.15,1020,,,93,2,270,,,,,,,,,90,721,Haze,haze,50d
1452794400,2016-01-14 18:00:00 +0000 UTC,5368361,,,,284.37,280.15,287.15,1020,,,100,1,16,,,,,,,,,90,721,Haze,haze,50d
1452794400,2016-01-14 18:00:00 +0000 UTC,5368361,,,,284.37,280.15,287.15,1020,,,100,1,16,,,,,,,,,90,701,Mist,mist,50d
1452801600,2016-01-14 20:00:00 +0000 UTC,5368361,,,,287.91,284.15,290.15,1019,,,67,2,120,,,,,,,,,75,721,Haze,haze,50d
1452808800,2016-01-14 22:00:00 +0000 UTC,5368361,,,,289.11,286.15,291.15,1019,,,59,3,250,,,,,,,,,1,800,Clear,sky is clear,01d
1452816000,2016-01-15 00:00:00 +0000 UTC,5368361,,,,289.82,288.15,291.15,1018,,,59,2,0,,,,,,,,,1,800,Clear,sky is clear,01n
1452823200,2016-01-15 02:00:00 +0000 UTC,5368361,,,,287.82,286.15,289.15,1019,,,77,4,270,,,,,,,,,1,800,Clear,sky is clear,01n
1452830400,2016-01-15 04:00:00 +0000 UTC,5368361,,,,286.04,283.15,287.15,1019,,,87,0,191,,,,,,,,,5,800,Clear,sky is clear,02n
1452837600,2016-01-15 06:00:00 +0000 UTC,5368361,,,,284.73,280.15,286.15,1019,,,82,0,72,,,,,,,,,75,701,Mist,mist,50n
1452844800,2016-01-15 08:00:00 +0000 UTC,5368361,,,,284.28,281.15,286.15,1019,,,87,1,90,,,,,,,,,40,701,Mist,mist,50n
1452852000,2016-01-15 10:00:00 +0000 UTC,5368361,,,,283.23,281.15,285.15,1018,,,87,1,61,,,,,,,,,75,701,Mist,mist,50n
1452859200,2016-01-15 12:00:00 +0000 UTC,5368361,,,,283.74,282.15,285.15,1017,,,87,1,150,,,,,,,,,90,701,Mist,mist,50n
1452859200,2016-01-15 12:00:00 +0000 UTC,5368361,,,,283.74,282.15,285.15,1017,,,87,1,150,,,,,,,,,90,721,Haze,haze,50n
1452866400,2016-01-15 14:00:00 +0000 UTC,5368361,,,,283.31,281.15,285.15,1018,,,87,0,86,,,,,,,,,75,721,Haze,haze,50n
1452866400,2016-01-15 14:00:00 +0000 UTC,5368361,,,,283.31,281.15,285.15,1018,,,87,0,86,,,,,,,,,75,701,Mist,mist,50n
1452873600,2016-01-15 16:00:00 +0000 UTC,5368361,,,,283.57,281.15,285.15,1018,,,81,0,86,,,,,,,,,90,701,Mist,mist,50d
1452873600,2016-01-15 16:00:00 +0000 UTC,5368361,,,,283.57,281.15,285.15,1018,,,81,0,86,,,,,,,,,90,721,Haze,haze,50d
1452880800,2016-01-15 18:00:00 +0000 UTC,5368361,,,,285.44,283.15,287.25,1020,,,76,1,0,,,,,,,,,90,721,Haze,haze,50d
1452880800,2016-01-15 18:00:00 +0000 UTC,5368361,,,,285.44,283.15,287.25,1020,,,76,1,0,,,,,,,,,90,701,Mist,mist,50d
1452888000,2016-01-15 20:00:00 +0000 UTC,5368361,,,,287.21,285.15,289.15,1019,,,72,3,110,,,,,,,,,90,721,Haze,haze,50d
1452895200,2016-01-15 22:00:00 +0000 UTC,5368361,,,,288.57,285.15,290.15,1018,,,59,2,280,,,,,,,,,1,800,Clear,sky is clear,01d
1452902400,2016-01-16 00:00:00 +0000 UTC,5368361,,,,289.5,286.15,292.15,1017,,,55,2,230,,,,,,,,,1,800,Clear,sky is clear,01n
1452909600,2016-01-16 02:00:00 +0000 UTC,5368361,,,,288.24,284.15,290.15,1018,,,77,1,0,,,,,,,,,90,721,Haze,haze,50n
1452916800,2016-01-16 04:00:00 +0000 UTC,5368361,,,,287.24,282.15,289.15,1020,,,87,0,176,,,,,,,,,90,804,Clouds,overcast clouds,04n
1452920400,2016-01-16 05:00:00 +0000 UTC,5368361,,,,286.16,280.15,289.15,1020,,,87,0,116,,,,,,,,,90,701,Mist,mist,50n
1452924000,2016-01-16 06:00:00 +0000 UTC,5368361,,,,286.35,282.75,288.15,1021,,,87,0,116,,,,,,,,,90,701,Mist,mist,50n
1452927600,2016-01-16 07:00:00 +0000 UTC,5368361,,,,285.25,279.15,288.15,1021,,,93,1,64,,,,,,,,,75,701,Mist,mist,50n
1452934800,2016-01-16 09:00:00 +0000 UTC,5368361,,,,285.16,280.15,287.15,1021,,,87,1,64,,,,,,,,,90,701,Mist,mist,50n
1452942000,2016-01-16 11:00:00 +0000 UTC,5368361,,,,284.56,279.15,287.15,1021,,,87,1,43,,,,,,,,,90,701,Mist,mist,50n
1452945600,2016-01-16 12:00:00 +0000 UTC,5368361,,,,284.01,280.15,287.15,1021,,,93,1,43,,,,,,,,,40,701,Mist,mist,50n
1452949200,2016-01-16 13:00:00 +0000 UTC,5368361,,,,283.95,280.15,287.15,1021,,,71,1,49,,,,,,,,,90,701,Mist,mist,50n
1452956400,2016-01-16 15:00:00 +0000 UTC,5368361,,,,283.16,279.15,286.15,1022,,,93,1,49,,,,,,,,,1,721,Haze,haze,50d
1452960000,2016-01-16 16:00:00 +0000 UTC,5368361,,,,284.24,280.15,286.15,1022,,,71,0,218,,,,,,,,,1,701,Mist,mist,50d
1452960000,2016-01-16 16:00:00 +0000 UTC,5368361,,,,284.24,280.15,286.15,1022,,,71,0,218,,,,,,,,,1,721,Haze,haze,50d
1452963600,2016-01-16 17:00:00 +0000 UTC,5368361,,,,285.51,282.15,288.15,1023,,,67,0,218,,,,,,,,,75,721,Haze,haze,50d
1452963600,2016-01-16 17:00:00 +0000 UTC,5368361,,,,285.51,282.15,288.15,1023,,,67,0,218,,,,,,,,,75,701,Mist,mist,50d
1452967200,2016-01-16 18:00:00 +0000 UTC,5368361,,,,287.77,285.15,290.15,1023,,,59,0,218,,,,,,,,,40,721,Haze,haze,50d
1452967200,2016-01-16 18:00:00 +0000 UTC,5368361,,,,287.77,285.15,290.15,1023,,,59,0,218,,,,,,,,,40,701,Mist,mist,50d
1452974400,2016-01-16 20:00:00 +0000 UTC,5368361,,,,288.92,286.15,291.15,1021,,,63,1,249,,,,,,,,,40,721,Haze,haze,50d
1452974400,2016-01-16 20:00:00 +0000 UTC,5368361,,,,288.92,286.15,291.15,1021,,,63,1,249,,,,,,,,,40,701,Mist,mist,50d
1452981600,2016-01-16 22:00:00 +0000 UTC,5368361,,,,290.66,288.15,292.15,1020,,,77,2,0,,,,,,,,,75,721,Haze,haze,50d
1452988800,2016-01-17 00:00:00 +0000 UTC,5368361,,,,290.28,288.15,292.15,1020,,,72,3,260,,,,,,,,,75,721,Haze,haze,50n
1452996000,2016-01-17 02:00:00 +0000 UTC,5368361,,,,288.98,287.15,290.15,1020,,,82,2,220,,,,,,,,,1,721,Haze,haze,50n
1453003200,2016-01-17 04:00:00 +0000 UTC,5368361,,,,287.45,285.75,289.15,1021,,,77,0,230,,,,,,,,,1,721,Haze,haze,50n
1453006800,2016-01-17 05:00:00 +0000 UTC,5368361,,,,286.42,284.15,289.15,1021,,,77,1,0,,,,,,,,,90,701,Mist,mist,50n
1453014000,2016-01-17 07:00:00 +0000 UTC,5368361,,,,285.98,282.15,288.15,1021,,,82,1,44,,,,,,,,,40,721,Haze,haze,50n
1453014000,2016-01-17 07:00:00 +0000 UTC,5368361,,,,285.98,282.15,288.15,1021,,,82,1,44,,,,,,,,,40,701,Mist,mist,50n
1453021200,2016-01-17 09:00:00 +0000 UTC,5368361,,,,284.61,281.15,287.15,1021,,,100,1,70,,,,,,,,,1,701,Mist,mist,50n
1453021200,2016-01-17 09:00:00 +0000 UTC,5368361,,,,284.61,281.15,287.15,1021,,,100,1,70,,,,,,,,,1,741,Fog,fog,50n
1453021200,2016-01-17 09:00:00 +0000 UTC,5368361,,,,284.39,282.15,286.15,1021,,,87,0,60,,,,,,,,,1,701,Mist,mist,50n
1453024800,2016-01-17 10:00:00 +0000 UTC,5368361,,,,283.46,279.15,286.15,1020,,,87,0,29,,,,,,,,,40,701,Mist,mist,50n
1453032000,2016-01-17 12:00:00 +0000 UTC,5368361,,,,283.11,279.15,285.15,1020,,,93,0,29,,,,,,,,,90,701,Mist,mist,50n
1453032000,2016-01-17 12:00:00 +0000 UTC,5368361,,,,283.11,279.15,285.15,1020,,,93,0,29,,,,,,,,,90,741,Fog,fog,50n
1453035600,2016-01-17 13:00:00 +0000 UTC,5368361,,,,282.37,279.15,285.15,1021,,,87,1,24,,,,,,,,,90,701,Mist,mist,50n
1453035600,2016-01-17 13:00:00 +0000 UTC,5368361,,,,282.37,279.15,285.15,1021,,,87,1,24,,,,,,,,,90,741,Fog,fog,50n
1453039200,2016-01-17 14:00:00 +0000 UTC,5368361,,,,282.6,279.15,285.15,1022,,,87,1,24,,,,,,,,,90,701,Mist,mist,50n
1453039200,2016-01-17 14:00:00 +0000 UTC,5368361,,,,282.6,279.15,285.15,1022,,,87,1,24,,,,,,,,,90,741,Fog,fog,50n
1453042800,2016-01-17 15:00:00 +0000 UTC,5368361,,,,282.88,279.15,285.15,1022,,,87,1,24,,,,,,,,,1,701,Mist,mist,50d
1453042800,2016-01-17 15:00:00 +0000 UTC,5368361,,,,282.88,279.15,285.15,1022,,,87,1,24,,,,,,,,,1,741,Fog,fog,50d
1453046400,2016-01-17 16:00:00 +0000 UTC,5368361,,,,283.29,280.15,285.15,1023,,,87,2,80,,,,,,,,,90,701,Mist,mist,50d
1453046400,2016-01-17 16:00:00 +0000 UTC,5368361,,,,283.29,280.15,285.15,1023,,,87,2,80,,,,,,,,,90,741,Fog,fog,50d
1453053600,2016-01-17 18:00:00 +0000 UTC,5368361,,,,285.8,284.15,288.15,1022,,,87,4,110,,,,,,,,,75,721,Haze,haze,50d
1453053600,2016-01-17 18:00:00 +0000 UTC,5368361,,,,285.8,284.15,288.15,1022,,,87,4,110,,,,,,,,,75,701,Mist,mist,50d
1453057200,2016-01-17 19:00:00 +0000 UTC,5368361,,,,290.36,285.15,294.55,1023,,,63,1,214,,,,,,,,,1,721,Haze,haze,50d
1453057200,2016-01-17 19:00:00 +0000 UTC,5368361,,,,290.36,285.15,294.55,1023,,,63,1,214,,,,,,,,,1,701,Mist,mist,50d
1453060800,2016-01-17 20:00:00 +0000 UTC,5368361,,,,291.81,290.15,294.95,1022,,,59,2,250,,,,,,,,,1,721,Haze,haze,50d
1453060800,2016-01-17 20:00:00 +0000 UTC,5368361,,,,291.81,290.15,294.95,1022,,,59,2,250,,,,,,,,,1,701,Mist,mist,50d
1453068000,2016-01-17 22:00:00 +0000 UTC,5368361,,,,292.02,287.15,294.15,1022,,,77,6,260,,,,,,,,,40,721,Haze,haze,50d
1453075200,2016-01-18 00:00:00 +0000 UTC,5368361,,,,292.08,288.15,294.15,1020,,,68,3,270,,,,,,,,,1,721,Haze,haze,50n
1453082400,2016-01-18 02:00:00 +0000 UTC,5368361,,,,290.14,288.15,292.15,1021,,,87,3,240,,,,,,,,,20,721,Haze,haze,50n
1453089600,2016-01-18 04:00:00 +0000 UTC,5368361,,,,287.69,284.75,289.15,1022,,,72,0,236,,,,,,,,,5,701,Mist,mist,50n
1453089600,2016-01-18 04:00:00 +0000 UTC,5368361,,,,287.69,284.75,289.15,1022,,,72,0,236,,,,,,,,,5,721,Haze,haze,50n
1453093200,2016-01-18 05:00:00 +0000 UTC,5368361,,,,286.44,283.95,287.15,1022,,,93,2,250,,,,,,,,,90,701,Mist,mist,50n
1453093200,2016-01-18 05:00:00 +0000 UTC,5368361,,,,286.44,283.95,287.15,1022,,,93,2,250,,,,,,,,,90,721,Haze,haze,50n
1453100400,2016-01-18 07:00:00 +0000 UTC,5368361,,,,285.49,282.15,287.15,1021,,,93,1,250,,,,,,,,,90,741,Fog,fog,50n
1453100400,2016-01-18 07:00:00 +0000 UTC,5368361,,,,285.49,282.15,287.15,1021,,,93,1,250,,,,,,,,,90,701,Mist,mist,50n
1453100400,2016-01-18 07:00:00 +0000 UTC,5368361,,,,285.49,282.15,287.15,1021,,,93,1,250,,,,,,,,,90,721,Haze,haze,50n
1453107600,2016-01-18 09:00:00 +0000 UTC,5368361,,,,285.11,281.15,287.15,1021,,,100,2,60,,,,,,,,,90,701,Mist,mist,50n
1453114800,2016-01-18 11:00:00 +0000 UTC,5368361,,,,285.41,283.15,287.15,1022,,,87,0,184,,,,,,,,,90,701,Mist,mist,50n
1453114800,2016-01-18 11:00:00 +0000 UTC,5368361,,,,285.41,283.15,287.15,1022,,,87,0,184,,,,,,,,,90,741,Fog,fog,50n
1453114800,2016-01-18 11:00:00 +0000 UTC,5368361,,,,285.41,283.15,287.15,1022,,,87,0,184,,,,,,,,,90,721,Haze,haze,50n
1453118400,2016-01-18 12:00:00 +0000 UTC,5368361,,,,285.34,282.15,287.15,1021,,,93,2,70,,,,,,,,,90,701,Mist,mist,50n
1453118400,2016-01-18 12:00:00 +0000 UTC,5368361,,,,285.34,282.15,287.15,1021,,,93,2,70,,,,,,,,,90,741,Fog,fog,50n
1453122000,2016-01-18 13:00:00 +0000 UTC,5368361,,,,285.35,282.15,287.15,1021,,,93,0,102,,,,,,,,,90,701,Mist,mist,50n
1453122000,2016-01-18 13:00:00 +0000 UTC,5368361,,,,285.35,282.15,287.15,1021,,,93,0,102,,,,,,,,,90,741,Fog,fog,50n
1453125600,2016-01-18 14:00:00 +0000 UTC,5368361,,,,285.35,282.15,287.15,1022,,,93,1,100,,,,,,,,,90,701,Mist,mist,50d
1453125600,2016-01-18 14:00:00 +0000 UTC,5368361,,,,285.35,282.15,287.15,1022,,,93,1,100,,,,,,,,,90,721,Haze,haze,50d
1453125600,2016-01-18 14:00:00 +0000 UTC,5368361,,,,285.35,282.15,287.15,1022,,,93,1,100,,,,,,,,,90,741,Fog,fog,50d
1453129200,2016-01-18 15:00:00 +0000 UTC,5368361,,,,285.73,282.15,288.15,1022,,,87,2,70,,,,,,,,,40,701,Mist,mist,50d
1453129200,2016-01-18 15:00:00 +0000 UTC,5368361,,,,285.73,282.15,288.15,1022,,,87,2,70,,,,,,,,,40,721,Haze,haze,50d
1453129200,2016-01-18 15:00:00 +0000 UTC,5368361,,,,285.73,282.15,288.15,1022,,,87,2,70,,,,,,,,,40,741,Fog,fog,50d
1453136400,2016-01-18 17:00:00 +0000 UTC,5368361,,,,285.68,282.15,288.15,1023,,,82,2,60,,,,,,,,,75,701,Mist,mist,50d
1453136400,2016-01-18 17:00:00 +0000 UTC,5368361,,,,285.68,282.15,288.15,1023,,,82,2,60,,,,,,,,,75,721,Haze,haze,50d
1453136400,2016-01-18 17:00:00 +0000 UTC,5368361,,,,285.68,282.15,288.15,1023,,,82,2,60,,,,,,,,,75,741,Fog,fog,50d
1453140000,2016-01-18 18:00:00 +0000 UTC,5368361,,,,287.54,283.15,290.15,1024,,,77,0,111,,,,,,,,,90,721,Haze,haze,50d
1453140000,2016-01-18 18:00:00 +0000 UTC,5368361,,,,287.54,283.15,290.15,1024,,,77,0,111,,,,,,,,,90,701,Mist,mist,50d
1453147200,2016-01-18 20:00:00 +0000 UTC,5368361,,,,288.24,284.15,291.15,1023,,,77,1,233,,,,,,,,,75,721,Haze,haze,50d
1453147200,2016-01-18 20:00:00 +0000 UTC,5368361,,,,288.24,284.15,291.15,1023,,,77,1,233,,,,,,,,,75,701,Mist,mist,50d
1453154400,2016-01-18 22:00:00 +0000 UTC,5368361,,,,289.45,287.15,291.35,1022,,,82,2,250,,,,,,,,,90,721,Haze,haze,50d
